freq,Aux1,calc,mouse,experiment_phase
87.08065667380443,-0.8218836968871539,baseline,L2,After KET
88.50820842255531,-0.7726083613254681,baseline,L2,After KET
89.93576017130621,-0.673587606289165,baseline,L2,After KET
91.3633119200571,-0.7216963628751307,baseline,L2,After KET
92.79086366880799,-0.820023991281995,baseline,L2,After KET
94.21841541755889,-0.7228889582898185,baseline,L2,After KET
95.64596716630977,-0.9544707189450847,baseline,L2,After KET
97.07351891506067,-0.902544627489284,baseline,L2,After KET
98.50107066381156,-0.8130907195625274,baseline,L2,After KET
99.92862241256245,-0.809244831991776,baseline,L2,After KET
0.0,-0.34969562094301926,baseline,L3,After KET
1.4275517487508922,1.3072810644123987,baseline,L3,After KET
2.8551034975017844,1.5084729354081938,baseline,L3,After KET
4.282655246252677,1.5690970440831358,baseline,L3,After KET
5.710206995003569,1.5328744253235782,baseline,L3,After KET
7.1377587437544605,1.4623396801263784,baseline,L3,After KET
8.565310492505354,1.364370525969172,baseline,L3,After KET
9.992862241256246,0.9887052784312396,baseline,L3,After KET
11.420413990007138,0.7372872856486313,baseline,L3,After KET
12.84796573875803,0.612657329891439,baseline,L3,After KET
14.275517487508921,0.5300864518125803,baseline,L3,After KET
15.703069236259815,0.391093429438478,baseline,L3,After KET
17.130620985010708,0.40098462346231717,baseline,L3,After KET
18.558172733761598,0.2709551675318898,baseline,L3,After KET
19.98572448251249,0.1477379797193298,baseline,L3,After KET
21.41327623126338,0.10850570744380399,baseline,L3,After KET
22.840827980014275,0.0877484647627644,baseline,L3,After KET
24.26837972876517,0.09539121233935535,baseline,L3,After KET
25.69593147751606,0.00011376737531909401,baseline,L3,After KET
27.123483226266952,-0.12949687783090402,baseline,L3,After KET
28.551034975017842,-0.052490388426440354,baseline,L3,After KET
29.978586723768736,-0.09135548898526694,baseline,L3,After KET
31.40613847251963,-0.2054489128678509,baseline,L3,After KET
32.83369022127052,-0.2830016563481278,baseline,L3,After KET
34.261241970021416,-0.4212942331876951,baseline,L3,After KET
35.6887937187723,-0.48927782487106714,baseline,L3,After KET
37.116345467523196,-0.5562298000002747,baseline,L3,After KET
38.54389721627409,-0.6824354130886412,baseline,L3,After KET
39.97144896502498,-0.7964971980436344,baseline,L3,After KET
41.39900071377588,-0.8983912613354548,baseline,L3,After KET
42.82655246252676,-1.0574646868739919,baseline,L3,After KET
44.25410421127766,-1.4083908177269073,baseline,L3,After KET
45.68165596002855,-1.6087746179520264,baseline,L3,After KET
47.109207708779444,-1.7923606376262484,baseline,L3,After KET
48.53675945753034,-1.945182207980921,baseline,L3,After KET
49.964311206281224,-1.6246062716363832,baseline,L3,After KET
51.39186295503212,-1.6861335296451523,baseline,L3,After KET
52.81941470378301,-1.5075100555162158,baseline,L3,After KET
54.246966452533904,-1.3438032985263089,baseline,L3,After KET
55.6745182012848,-1.2198680828423762,baseline,L3,After KET
57.102069950035684,-1.1116096837795966,baseline,L3,After KET
58.52962169878658,-0.9907010672984,baseline,L3,After KET
59.95717344753747,-0.890597076025236,baseline,L3,After KET
61.384725196288365,-0.848721501009686,baseline,L3,After KET
62.81227694503926,-0.8791933221089483,baseline,L3,After KET
64.23982869379014,-0.7820220475726315,baseline,L3,After KET
65.66738044254105,-0.6969068977683046,baseline,L3,After KET
67.09493219129193,-0.6852549465171114,baseline,L3,After KET
68.52248394004283,-0.627178209289327,baseline,L3,After KET
69.95003568879372,-0.7476308896810088,baseline,L3,After KET
71.3775874375446,-0.6940121178794154,baseline,L3,After KET
72.8051391862955,-0.6317629336429645,baseline,L3,After KET
74.23269093504639,-0.6748835791695227,baseline,L3,After KET
75.66024268379729,-0.6079779452169993,baseline,L3,After KET
77.08779443254818,-0.7061611014081545,baseline,L3,After KET
78.51534618129907,-0.6819655602010093,baseline,L3,After KET
79.94289793004997,-0.7774110931119137,baseline,L3,After KET
81.37044967880085,-0.6555234803547157,baseline,L3,After KET
82.79800142755175,-0.6672548062057243,baseline,L3,After KET
84.22555317630264,-0.7105303942504823,baseline,L3,After KET
85.65310492505353,-0.6946646947310576,baseline,L3,After KET
87.08065667380443,-0.7781981551714335,baseline,L3,After KET
88.50820842255531,-0.6729345790068706,baseline,L3,After KET
89.93576017130621,-0.7297320954990386,baseline,L3,After KET
91.3633119200571,-0.829025147587133,baseline,L3,After KET
92.79086366880799,-0.73498959125622,baseline,L3,After KET
94.21841541755889,-0.716295720732504,baseline,L3,After KET
95.64596716630977,-0.7041907388279397,baseline,L3,After KET
97.07351891506067,-0.6608518309813252,baseline,L3,After KET
98.50107066381156,-0.8269679179352881,baseline,L3,After KET
99.92862241256245,-0.7971017014823092,baseline,L3,After KET
0.0,-0.22454292913173757,baseline,L4,After KET
1.4275517487508922,1.4478663410037105,baseline,L4,After KET
2.8551034975017844,1.6462454266432485,baseline,L4,After KET
4.282655246252677,1.6454299296114274,baseline,L4,After KET
5.710206995003569,1.6019846484161966,baseline,L4,After KET
7.1377587437544605,1.5265859188177249,baseline,L4,After KET
8.565310492505354,1.3235647273748121,baseline,L4,After KET
9.992862241256246,0.99853343727693,baseline,L4,After KET
11.420413990007138,0.8548320053029136,baseline,L4,After KET
12.84796573875803,0.6408909056951381,baseline,L4,After KET
14.275517487508921,0.5502992375529393,baseline,L4,After KET
15.703069236259815,0.3938024052189151,baseline,L4,After KET
17.130620985010708,0.3333462964451925,baseline,L4,After KET
18.558172733761598,0.28257222211896055,baseline,L4,After KET
19.98572448251249,0.24851310204246932,baseline,L4,After KET
21.41327623126338,0.06314748959734101,baseline,L4,After KET
22.840827980014275,0.05437032850560982,baseline,L4,After KET
24.26837972876517,0.016306893198251113,baseline,L4,After KET
25.69593147751606,0.03135500388073238,baseline,L4,After KET
27.123483226266952,-0.10463455254407625,baseline,L4,After KET
28.551034975017842,-0.18624993366988102,baseline,L4,After KET
29.978586723768736,-0.2720598762922184,baseline,L4,After KET
31.40613847251963,-0.34042641378158345,baseline,L4,After KET
32.83369022127052,-0.42578178439354564,baseline,L4,After KET
34.261241970021416,-0.4572982735800991,baseline,L4,After KET
35.6887937187723,-0.5744928395698392,baseline,L4,After KET
37.116345467523196,-0.6256147003601215,baseline,L4,After KET
38.54389721627409,-0.8070626308746952,baseline,L4,After KET
39.97144896502498,-0.8513371714184215,baseline,L4,After KET
41.39900071377588,-1.003325738908682,baseline,L4,After KET
42.82655246252676,-1.2417569163401911,baseline,L4,After KET
44.25410421127766,-1.3136846722565156,baseline,L4,After KET
45.68165596002855,-1.6348732988273487,baseline,L4,After KET
47.109207708779444,-1.8209844053639634,baseline,L4,After KET
48.53675945753034,-1.9233834374739596,baseline,L4,After KET
49.964311206281224,-1.3728697749187029,baseline,L4,After KET
51.39186295503212,-1.6861324985865678,baseline,L4,After KET
52.81941470378301,-1.565908647382635,baseline,L4,After KET
54.246966452533904,-1.355597334738912,baseline,L4,After KET
55.6745182012848,-1.2017826449863052,baseline,L4,After KET
57.102069950035684,-1.0579956722312411,baseline,L4,After KET
58.52962169878658,-0.9464685403444778,baseline,L4,After KET
59.95717344753747,-0.8953690862111817,baseline,L4,After KET
61.384725196288365,-0.8307957457597126,baseline,L4,After KET
62.81227694503926,-0.8821060460914931,baseline,L4,After KET
64.23982869379014,-0.8277444717487676,baseline,L4,After KET
65.66738044254105,-0.7536779852878539,baseline,L4,After KET
67.09493219129193,-0.6546958070973518,baseline,L4,After KET
68.52248394004283,-0.687605030116178,baseline,L4,After KET
69.95003568879372,-0.7288646297584257,baseline,L4,After KET
71.3775874375446,-0.7733202453822001,baseline,L4,After KET
72.8051391862955,-0.6810473741549812,baseline,L4,After KET
74.23269093504639,-0.6990939824700751,baseline,L4,After KET
75.66024268379729,-0.7653077673357166,baseline,L4,After KET
77.08779443254818,-0.7441433941964436,baseline,L4,After KET
78.51534618129907,-0.7229774516979499,baseline,L4,After KET
79.94289793004997,-0.8831861333356006,baseline,L4,After KET
81.37044967880085,-0.7124733255051904,baseline,L4,After KET
82.79800142755175,-0.7626455891913886,baseline,L4,After KET
84.22555317630264,-0.7864149669350464,baseline,L4,After KET
85.65310492505353,-0.7799110709927644,baseline,L4,After KET
87.08065667380443,-0.9131633693565567,baseline,L4,After KET
88.50820842255531,-0.698401710472126,baseline,L4,After KET
89.93576017130621,-0.8276982964361104,baseline,L4,After KET
91.3633119200571,-0.7846355559991253,baseline,L4,After KET
92.79086366880799,-0.9122349987446065,baseline,L4,After KET
94.21841541755889,-0.8311566585532846,baseline,L4,After KET
95.64596716630977,-0.8062171167236826,baseline,L4,After KET
97.07351891506067,-0.8703016225847897,baseline,L4,After KET
98.50107066381156,-0.9548099991782855,baseline,L4,After KET
99.92862241256245,-0.8197450328838041,baseline,L4,After KET
0.0,-0.34778948958143113,baseline,L5,After KET
1.4275517487508922,1.1620580841953219,baseline,L5,After KET
2.8551034975017844,1.6870460851342268,baseline,L5,After KET
4.282655246252677,1.969166490146936,baseline,L5,After KET
5.710206995003569,1.436938337041363,baseline,L5,After KET
7.1377587437544605,1.3754588557943215,baseline,L5,After KET
8.565310492505354,1.0027242483767793,baseline,L5,After KET
9.992862241256246,0.7697226307341042,baseline,L5,After KET
11.420413990007138,0.5863252305546083,baseline,L5,After KET
12.84796573875803,0.523895716155365,baseline,L5,After KET
14.275517487508921,0.35739818365047765,baseline,L5,After KET
15.703069236259815,0.3269335823236504,baseline,L5,After KET
17.130620985010708,0.3488526897299334,baseline,L5,After KET
18.558172733761598,0.2329254135449941,baseline,L5,After KET
19.98572448251249,0.20389509897507999,baseline,L5,After KET
21.41327623126338,0.08747377344528166,baseline,L5,After KET
22.840827980014275,0.061425651793705856,baseline,L5,After KET
24.26837972876517,-0.03255647456554897,baseline,L5,After KET
25.69593147751606,-0.03679613191960314,baseline,L5,After KET
27.123483226266952,-0.1407926983107819,baseline,L5,After KET
28.551034975017842,-0.17540764074292345,baseline,L5,After KET
29.978586723768736,-0.3185452484389643,baseline,L5,After KET
31.40613847251963,-0.34285356682696894,baseline,L5,After KET
32.83369022127052,-0.3384413007824889,baseline,L5,After KET
34.261241970021416,-0.4254717080280253,baseline,L5,After KET
35.6887937187723,-0.551691646592617,baseline,L5,After KET
37.116345467523196,-0.6713926249737359,baseline,L5,After KET
38.54389721627409,-0.871859931184658,baseline,L5,After KET
39.97144896502498,-0.840126835859571,baseline,L5,After KET
41.39900071377588,-1.0055820607495995,baseline,L5,After KET
42.82655246252676,-1.1156727532706079,baseline,L5,After KET
44.25410421127766,-1.3833240072243411,baseline,L5,After KET
45.68165596002855,-1.5605484153098081,baseline,L5,After KET
47.109207708779444,-1.8692861560347382,baseline,L5,After KET
48.53675945753034,-1.943744361382635,baseline,L5,After KET
49.964311206281224,-1.7361072605646823,baseline,L5,After KET
51.39186295503212,-1.730306173251391,baseline,L5,After KET
52.81941470378301,-1.4274548972958765,baseline,L5,After KET
54.246966452533904,-1.4073541071189244,baseline,L5,After KET
55.6745182012848,-1.1323717071562873,baseline,L5,After KET
57.102069950035684,-1.1615824061498408,baseline,L5,After KET
58.52962169878658,-1.1761254135655312,baseline,L5,After KET
59.95717344753747,-0.982280189994529,baseline,L5,After KET
61.384725196288365,-1.0190774309371968,baseline,L5,After KET
62.81227694503926,-0.9502415049705912,baseline,L5,After KET
64.23982869379014,-0.9503275094921164,baseline,L5,After KET
65.66738044254105,-0.9213080530982465,baseline,L5,After KET
67.09493219129193,-0.8354910860793013,baseline,L5,After KET
68.52248394004283,-0.867799659986641,baseline,L5,After KET
69.95003568879372,-0.8985815444986222,baseline,L5,After KET
71.3775874375446,-0.8882698058951273,baseline,L5,After KET
72.8051391862955,-0.9528316318996203,baseline,L5,After KET
74.23269093504639,-0.8868402870927727,baseline,L5,After KET
75.66024268379729,-0.9173455814015944,baseline,L5,After KET
77.08779443254818,-0.8540977878274768,baseline,L5,After KET
78.51534618129907,-0.8608416641261937,baseline,L5,After KET
79.94289793004997,-0.8723317619967252,baseline,L5,After KET
81.37044967880085,-0.7990159107617559,baseline,L5,After KET
82.79800142755175,-0.8895089793132681,baseline,L5,After KET
84.22555317630264,-0.7320248327983493,baseline,L5,After KET
85.65310492505353,-0.8439010575510292,baseline,L5,After KET
87.08065667380443,-0.7054949066106497,baseline,L5,After KET
88.50820842255531,-0.8152582873130417,baseline,L5,After KET
89.93576017130621,-0.9056034316362988,baseline,L5,After KET
91.3633119200571,-0.801517220762663,baseline,L5,After KET
92.79086366880799,-0.7071589317913654,baseline,L5,After KET
94.21841541755889,-0.8692890736946282,baseline,L5,After KET
95.64596716630977,-0.797735149092467,baseline,L5,After KET
97.07351891506067,-0.7867972293435638,baseline,L5,After KET
98.50107066381156,-0.8072312544147223,baseline,L5,After KET
99.92862241256245,-0.8313581070548883,baseline,L5,After KET
0.0,-0.1711045468003133,baseline,L6,After KET
1.4275517487508922,1.4995339393072582,baseline,L6,After KET
2.8551034975017844,1.6757023033067537,baseline,L6,After KET
4.282655246252677,1.8263974646452081,baseline,L6,After KET
5.710206995003569,1.8996370190657526,baseline,L6,After KET
7.1377587437544605,1.7503162543321085,baseline,L6,After KET
8.565310492505354,1.5802561008480511,baseline,L6,After KET
9.992862241256246,1.0995547054144377,baseline,L6,After KET
11.420413990007138,0.8591830436584257,baseline,L6,After KET
12.84796573875803,0.8231213180754721,baseline,L6,After KET
14.275517487508921,0.6602436197264159,baseline,L6,After KET
15.703069236259815,0.5867603661121262,baseline,L6,After KET
17.130620985010708,0.5593078869274182,baseline,L6,After KET
18.558172733761598,0.4569080960505773,baseline,L6,After KET
19.98572448251249,0.3027503300563106,baseline,L6,After KET
21.41327623126338,0.28350044882660763,baseline,L6,After KET
22.840827980014275,0.2215268597625703,baseline,L6,After KET
24.26837972876517,0.13631105535008753,baseline,L6,After KET
25.69593147751606,0.14227815851561346,baseline,L6,After KET
27.123483226266952,0.07413020365032409,baseline,L6,After KET
28.551034975017842,-0.08732660870473188,baseline,L6,After KET
29.978586723768736,-0.1179695218093946,baseline,L6,After KET
31.40613847251963,-0.15630212303308713,baseline,L6,After KET
32.83369022127052,-0.2683864299745271,baseline,L6,After KET
34.261241970021416,-0.301105259139477,baseline,L6,After KET
35.6887937187723,-0.5017345822433457,baseline,L6,After KET
37.116345467523196,-0.5116599310948435,baseline,L6,After KET
38.54389721627409,-0.6246323968091687,baseline,L6,After KET
39.97144896502498,-0.7527063617062661,baseline,L6,After KET
41.39900071377588,-0.9286940011577723,baseline,L6,After KET
42.82655246252676,-1.157374129819588,baseline,L6,After KET
44.25410421127766,-1.2830230363594295,baseline,L6,After KET
45.68165596002855,-1.482378838166389,baseline,L6,After KET
47.109207708779444,-1.6809517888204115,baseline,L6,After KET
48.53675945753034,-1.8082541023021776,baseline,L6,After KET
49.964311206281224,-1.439737353780048,baseline,L6,After KET
51.39186295503212,-1.641562991798625,baseline,L6,After KET
52.81941470378301,-1.462150677429801,baseline,L6,After KET
54.246966452533904,-1.3089695563489703,baseline,L6,After KET
55.6745182012848,-1.168530685196695,baseline,L6,After KET
57.102069950035684,-0.9348826596739338,baseline,L6,After KET
58.52962169878658,-1.0328073483300986,baseline,L6,After KET
59.95717344753747,-0.8944636914061712,baseline,L6,After KET
61.384725196288365,-0.7849332862032694,baseline,L6,After KET
62.81227694503926,-0.7507572900159607,baseline,L6,After KET
64.23982869379014,-0.7753476104079633,baseline,L6,After KET
65.66738044254105,-0.7721660274685181,baseline,L6,After KET
67.09493219129193,-0.7015263157054327,baseline,L6,After KET
68.52248394004283,-0.6079429554713924,baseline,L6,After KET
69.95003568879372,-0.6729190977944317,baseline,L6,After KET
71.3775874375446,-0.5484194201103912,baseline,L6,After KET
72.8051391862955,-0.5970993756413413,baseline,L6,After KET
74.23269093504639,-0.5930880438605101,baseline,L6,After KET
75.66024268379729,-0.6528191761287406,baseline,L6,After KET
77.08779443254818,-0.6659849758326413,baseline,L6,After KET
78.51534618129907,-0.6612959693545701,baseline,L6,After KET
79.94289793004997,-0.6961669690792582,baseline,L6,After KET
81.37044967880085,-0.748924531206854,baseline,L6,After KET
82.79800142755175,-0.7186340664920491,baseline,L6,After KET
84.22555317630264,-0.688414033981004,baseline,L6,After KET
85.65310492505353,-0.7157048168442144,baseline,L6,After KET
87.08065667380443,-0.6576233369046722,baseline,L6,After KET
88.50820842255531,-0.6870148824954236,baseline,L6,After KET
89.93576017130621,-0.835047050905464,baseline,L6,After KET
91.3633119200571,-0.7901541558264228,baseline,L6,After KET
92.79086366880799,-0.6918715080587191,baseline,L6,After KET
94.21841541755889,-0.7435324137666451,baseline,L6,After KET
95.64596716630977,-0.7363784259487283,baseline,L6,After KET
97.07351891506067,-0.725670953132313,baseline,L6,After KET
98.50107066381156,-0.7776346881884277,baseline,L6,After KET
99.92862241256245,-0.8002293510805328,baseline,L6,After KET
0.0,0.009409064057762697,baseline,L7,After KET
1.4275517487508922,1.60375285093555,baseline,L7,After KET
2.8551034975017844,1.6706860145740348,baseline,L7,After KET
4.282655246252677,1.8538122627003457,baseline,L7,After KET
5.710206995003569,1.772804306953947,baseline,L7,After KET
7.1377587437544605,1.7136123149452835,baseline,L7,After KET
8.565310492505354,1.5242680367691854,baseline,L7,After KET
9.992862241256246,1.1300341208149411,baseline,L7,After KET
11.420413990007138,0.9259426983340664,baseline,L7,After KET
12.84796573875803,0.843066987529428,baseline,L7,After KET
14.275517487508921,0.7898705418543479,baseline,L7,After KET
15.703069236259815,0.7332590707190014,baseline,L7,After KET
17.130620985010708,0.6265756494651907,baseline,L7,After KET
18.558172733761598,0.4017671714001973,baseline,L7,After KET
19.98572448251249,0.42020430813374665,baseline,L7,After KET
21.41327623126338,0.4035909412720953,baseline,L7,After KET
22.840827980014275,0.34757911755782617,baseline,L7,After KET
24.26837972876517,0.20983341669094374,baseline,L7,After KET
25.69593147751606,0.2706700013531908,baseline,L7,After KET
27.123483226266952,0.22291616983700538,baseline,L7,After KET
28.551034975017842,0.11943123457877634,baseline,L7,After KET
29.978586723768736,0.10593290329456732,baseline,L7,After KET
31.40613847251963,0.05450616520368389,baseline,L7,After KET
32.83369022127052,-0.10781167001851627,baseline,L7,After KET
34.261241970021416,-0.1510787083750055,baseline,L7,After KET
35.6887937187723,-0.22816662230383813,baseline,L7,After KET
37.116345467523196,-0.37639405061707687,baseline,L7,After KET
38.54389721627409,-0.38140335152265564,baseline,L7,After KET
39.97144896502498,-0.6643794498972547,baseline,L7,After KET
41.39900071377588,-0.8211567290771223,baseline,L7,After KET
42.82655246252676,-0.9594592005391993,baseline,L7,After KET
44.25410421127766,-1.13229285214035,baseline,L7,After KET
45.68165596002855,-1.363550799522548,baseline,L7,After KET
47.109207708779444,-1.6451062445619598,baseline,L7,After KET
48.53675945753034,-1.738306935506198,baseline,L7,After KET
49.964311206281224,-1.54573452696494,baseline,L7,After KET
51.39186295503212,-1.5585552513642615,baseline,L7,After KET
52.81941470378301,-1.40660373152566,baseline,L7,After KET
54.246966452533904,-1.2063957735824127,baseline,L7,After KET
55.6745182012848,-1.106776485137204,baseline,L7,After KET
57.102069950035684,-0.9201836690285926,baseline,L7,After KET
58.52962169878658,-0.937309760193652,baseline,L7,After KET
59.95717344753747,-0.7834489980546919,baseline,L7,After KET
61.384725196288365,-0.823826943381191,baseline,L7,After KET
62.81227694503926,-0.7547706687536067,baseline,L7,After KET
64.23982869379014,-0.6563281248177631,baseline,L7,After KET
65.66738044254105,-0.6274136793116067,baseline,L7,After KET
67.09493219129193,-0.5685463960840587,baseline,L7,After KET
68.52248394004283,-0.584433954033979,baseline,L7,After KET
69.95003568879372,-0.5908218443791858,baseline,L7,After KET
71.3775874375446,-0.5672739705427666,baseline,L7,After KET
72.8051391862955,-0.6269776073305202,baseline,L7,After KET
74.23269093504639,-0.5832567852006401,baseline,L7,After KET
75.66024268379729,-0.5978157989494369,baseline,L7,After KET
77.08779443254818,-0.64055245665566,baseline,L7,After KET
78.51534618129907,-0.6687841867329082,baseline,L7,After KET
79.94289793004997,-0.59096087915399,baseline,L7,After KET
81.37044967880085,-0.6347898460952612,baseline,L7,After KET
82.79800142755175,-0.6663541985042836,baseline,L7,After KET
84.22555317630264,-0.6532682158471063,baseline,L7,After KET
85.65310492505353,-0.6911409559143686,baseline,L7,After KET
87.08065667380443,-0.6594916021900267,baseline,L7,After KET
88.50820842255531,-0.7481032449522206,baseline,L7,After KET
89.93576017130621,-0.7799019093264674,baseline,L7,After KET
91.3633119200571,-0.7091510605790139,baseline,L7,After KET
92.79086366880799,-0.7023720779425213,baseline,L7,After KET
94.21841541755889,-0.768521427909471,baseline,L7,After KET
95.64596716630977,-0.7919476963739489,baseline,L7,After KET
97.07351891506067,-0.786352398815457,baseline,L7,After KET
98.50107066381156,-0.8221665311303629,baseline,L7,After KET
99.92862241256245,-0.7713234885931024,baseline,L7,After KET
0.0,-0.16574702404296934,baseline,M1,After KET
1.4275517487508922,1.714188303799624,baseline,M1,After KET
2.8551034975017844,1.700897387750957,baseline,M1,After KET
4.282655246252677,1.5371828295047019,baseline,M1,After KET
5.710206995003569,1.5356835085632663,baseline,M1,After KET
7.1377587437544605,1.5086760999734965,baseline,M1,After KET
8.565310492505354,1.29412773687099,baseline,M1,After KET
9.992862241256246,1.0114045271111152,baseline,M1,After KET
11.420413990007138,0.7896286797928801,baseline,M1,After KET
12.84796573875803,0.6552276941401022,baseline,M1,After KET
14.275517487508921,0.5911289683352121,baseline,M1,After KET
15.703069236259815,0.45818568665720666,baseline,M1,After KET
17.130620985010708,0.5018297459171371,baseline,M1,After KET
18.558172733761598,0.3669440313655789,baseline,M1,After KET
19.98572448251249,0.33605238478231625,baseline,M1,After KET
21.41327623126338,0.26489807027763934,baseline,M1,After KET
22.840827980014275,0.18881064214642204,baseline,M1,After KET
24.26837972876517,0.25647284662753006,baseline,M1,After KET
25.69593147751606,0.1314036683699939,baseline,M1,After KET
27.123483226266952,0.01790905289655134,baseline,M1,After KET
28.551034975017842,0.0388969738235552,baseline,M1,After KET
29.978586723768736,-0.011607057765004817,baseline,M1,After KET
31.40613847251963,-0.04919514110570657,baseline,M1,After KET
32.83369022127052,-0.18717183257440514,baseline,M1,After KET
34.261241970021416,-0.16114826833996984,baseline,M1,After KET
35.6887937187723,-0.3240594134463829,baseline,M1,After KET
37.116345467523196,-0.4316337653104974,baseline,M1,After KET
38.54389721627409,-0.5660555324086218,baseline,M1,After KET
39.97144896502498,-0.7088762121579684,baseline,M1,After KET
41.39900071377588,-0.9217763542678056,baseline,M1,After KET
42.82655246252676,-1.0297698456031976,baseline,M1,After KET
44.25410421127766,-1.156197296659547,baseline,M1,After KET
45.68165596002855,-1.5457043064924658,baseline,M1,After KET
47.109207708779444,-1.7294745124037807,baseline,M1,After KET
48.53675945753034,-1.888486576294383,baseline,M1,After KET
49.964311206281224,-0.7629838237287482,baseline,M1,After KET
51.39186295503212,-1.589226065524954,baseline,M1,After KET
52.81941470378301,-1.4509324152137808,baseline,M1,After KET
54.246966452533904,-1.3099726911010194,baseline,M1,After KET
55.6745182012848,-1.1222583235929129,baseline,M1,After KET
57.102069950035684,-0.9869298057257643,baseline,M1,After KET
58.52962169878658,-0.9566334110129967,baseline,M1,After KET
59.95717344753747,-0.8494717141318213,baseline,M1,After KET
61.384725196288365,-0.8617706604430817,baseline,M1,After KET
62.81227694503926,-0.7692206223011016,baseline,M1,After KET
64.23982869379014,-0.7810127267003124,baseline,M1,After KET
65.66738044254105,-0.6457700920172426,baseline,M1,After KET
67.09493219129193,-0.7306441368585299,baseline,M1,After KET
68.52248394004283,-0.7715782081578395,baseline,M1,After KET
69.95003568879372,-0.7311357230840176,baseline,M1,After KET
71.3775874375446,-0.7458136406449891,baseline,M1,After KET
72.8051391862955,-0.6298137324138762,baseline,M1,After KET
74.23269093504639,-0.7530305339656806,baseline,M1,After KET
75.66024268379729,-0.7608464842416044,baseline,M1,After KET
77.08779443254818,-0.7466601455922671,baseline,M1,After KET
78.51534618129907,-0.6828949934078429,baseline,M1,After KET
79.94289793004997,-0.8041538861587648,baseline,M1,After KET
81.37044967880085,-0.7687931249535235,baseline,M1,After KET
82.79800142755175,-0.6873657833531979,baseline,M1,After KET
84.22555317630264,-0.7524176155493755,baseline,M1,After KET
85.65310492505353,-0.8167759575764711,baseline,M1,After KET
87.08065667380443,-0.7525647106564823,baseline,M1,After KET
88.50820842255531,-0.7561689498399444,baseline,M1,After KET
89.93576017130621,-0.870585904847275,baseline,M1,After KET
91.3633119200571,-0.8864552835277149,baseline,M1,After KET
92.79086366880799,-0.8506386188443239,baseline,M1,After KET
94.21841541755889,-0.8840931965133602,baseline,M1,After KET
95.64596716630977,-0.8262967114992426,baseline,M1,After KET
97.07351891506067,-0.8358466036040486,baseline,M1,After KET
98.50107066381156,-0.8817165454660866,baseline,M1,After KET
99.92862241256245,-0.869034860642794,baseline,M1,After KET
0.0,-0.0977693064949893,baseline,M2,After KET
1.4275517487508922,1.73268789704916,baseline,M2,After KET
2.8551034975017844,1.7741188242058414,baseline,M2,After KET
4.282655246252677,1.6443803591935036,baseline,M2,After KET
5.710206995003569,1.5398144548622337,baseline,M2,After KET
7.1377587437544605,1.4726302721377986,baseline,M2,After KET
8.565310492505354,1.3286296320397413,baseline,M2,After KET
9.992862241256246,1.148092487795199,baseline,M2,After KET
11.420413990007138,0.9896015980549984,baseline,M2,After KET
12.84796573875803,0.7871887027081501,baseline,M2,After KET
14.275517487508921,0.6602092061209887,baseline,M2,After KET
15.703069236259815,0.591554805155875,baseline,M2,After KET
17.130620985010708,0.5881274731170184,baseline,M2,After KET
18.558172733761598,0.5766458411684862,baseline,M2,After KET
19.98572448251249,0.4601091824249247,baseline,M2,After KET
21.41327623126338,0.39635820260016547,baseline,M2,After KET
22.840827980014275,0.3367987865102798,baseline,M2,After KET
24.26837972876517,0.20484851656154573,baseline,M2,After KET
25.69593147751606,0.19523925680261037,baseline,M2,After KET
27.123483226266952,0.10314484235655826,baseline,M2,After KET
28.551034975017842,0.03712948492470475,baseline,M2,After KET
29.978586723768736,0.07067882116029524,baseline,M2,After KET
31.40613847251963,-0.13483108852090364,baseline,M2,After KET
32.83369022127052,-0.23343418769290447,baseline,M2,After KET
34.261241970021416,-0.3248926673680968,baseline,M2,After KET
35.6887937187723,-0.338875044359391,baseline,M2,After KET
37.116345467523196,-0.3464212538477741,baseline,M2,After KET
38.54389721627409,-0.5014191160791733,baseline,M2,After KET
39.97144896502498,-0.6883217781253661,baseline,M2,After KET
41.39900071377588,-0.7895432704242611,baseline,M2,After KET
42.82655246252676,-0.891874222183472,baseline,M2,After KET
44.25410421127766,-1.1588992710249506,baseline,M2,After KET
45.68165596002855,-1.4098720342884614,baseline,M2,After KET
47.109207708779444,-1.6340992602798605,baseline,M2,After KET
48.53675945753034,-1.7709960045738884,baseline,M2,After KET
49.964311206281224,-1.0012880125345225,baseline,M2,After KET
51.39186295503212,-1.4816707923753016,baseline,M2,After KET
52.81941470378301,-1.3478113967921068,baseline,M2,After KET
54.246966452533904,-1.0942187743340768,baseline,M2,After KET
55.6745182012848,-1.0179357176032147,baseline,M2,After KET
57.102069950035684,-0.8603326893179323,baseline,M2,After KET
58.52962169878658,-0.7769211601822903,baseline,M2,After KET
59.95717344753747,-0.7001458366153556,baseline,M2,After KET
61.384725196288365,-0.6566144550666936,baseline,M2,After KET
62.81227694503926,-0.5295141812214427,baseline,M2,After KET
64.23982869379014,-0.5117386542270336,baseline,M2,After KET
65.66738044254105,-0.5379612531704012,baseline,M2,After KET
67.09493219129193,-0.48473716232789205,baseline,M2,After KET
68.52248394004283,-0.5593417943728418,baseline,M2,After KET
69.95003568879372,-0.559554219467044,baseline,M2,After KET
71.3775874375446,-0.522142425465607,baseline,M2,After KET
72.8051391862955,-0.5236539388297101,baseline,M2,After KET
74.23269093504639,-0.5034645810340327,baseline,M2,After KET
